simulation,tracer sample,redshift,mass cut,bin property,bin range,bin index,void count,scaled radius,profile values,profile errors
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[13.0, 16.0]",2,4887.0,4.65,0.0016983184026175824,0.001569613689494591
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[13.0, 16.0]",2,4887.0,4.75,0.0016728888616288629,0.0015097285951808418
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[13.0, 16.0]",2,4887.0,4.8500000000000005,0.0003006984978699556,0.0014859930442422903
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[13.0, 16.0]",2,4887.0,4.95,0.0003755241343070814,0.0014842941174286783
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[16.0, 20.0]",3,2992.0,0.05,-0.7648454034524658,0.005925035920812431
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[16.0, 20.0]",3,2992.0,0.15000000000000002,-0.7618462623850172,0.0028118137415196805
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[16.0, 20.0]",3,2992.0,0.25,-0.7369186502668215,0.0023413114119140654
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[16.0, 20.0]",3,2992.0,0.35000000000000003,-0.7002276011252536,0.0023020304776477383
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[16.0, 20.0]",3,2992.0,0.45,-0.6330545837770516,0.002829841865149238
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[16.0, 20.0]",3,2992.0,0.55,-0.5317166361841381,0.003452777231752307
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[16.0, 20.0]",3,2992.0,0.6500000000000001,-0.3851666219548996,0.004552282520871393
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[16.0, 20.0]",3,2992.0,0.75,-0.22249024174757137,0.005541248818046415
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[16.0, 20.0]",3,2992.0,0.8500000000000001,-0.07122290802709819,0.006438892121218318
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[16.0, 20.0]",3,2992.0,0.95,0.03496524219636932,0.00707210328723159
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[16.0, 20.0]",3,2992.0,1.05,0.07957972687373904,0.007167685438585185
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[16.0, 20.0]",3,2992.0,1.1500000000000001,0.08216521840448165,0.006744619114610462
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[16.0, 20.0]",3,2992.0,1.25,0.07054614227335021,0.006117307912478819
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[16.0, 20.0]",3,2992.0,1.35,0.05465311382933247,0.005561590368231977
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[16.0, 20.0]",3,2992.0,1.4500000000000002,0.037664738224704175,0.005167916542349704
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[16.0, 20.0]",3,2992.0,1.55,0.02130134047831045,0.004792636023841297
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[16.0, 20.0]",3,2992.0,1.6500000000000001,0.015223279540885759,0.004549706336449036
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[16.0, 20.0]",3,2992.0,1.75,0.005135953472915622,0.004200764817497478
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[16.0, 20.0]",3,2992.0,1.85,0.0005590758808458052,0.004097596519131615
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[16.0, 20.0]",3,2992.0,1.9500000000000002,-0.000591040867824244,0.003803572747898868
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[16.0, 20.0]",3,2992.0,2.05,-0.0019040370300823506,0.00355484268268338
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[16.0, 20.0]",3,2992.0,2.1500000000000004,0.0004562800850853588,0.0035065217027881747
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[16.0, 20.0]",3,2992.0,2.25,-0.0025327731197177794,0.0033744147932777786
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[16.0, 20.0]",3,2992.0,2.3500000000000005,0.0019061772691022494,0.003243701315866892
